[2026-06-27 12:49:40] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:45] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:51] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:49:56] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:01] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:06] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:11] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:16] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:22] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:27] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:32] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:37] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:42] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:47] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:52] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:50:57] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:02] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:08] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:13] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:18] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:23] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:28] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:33] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:39] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:44] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:49] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:54] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:51:59] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:04] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:09] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:14] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:19] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:25] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:30] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:35] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:40] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:45] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:50] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:52:55] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:00] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:06] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:11] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:16] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:21] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:26] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:31] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:36] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:42] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:47] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:52] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:53:57] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:02] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:07] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:12] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:17] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:23] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:28] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:33] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:38] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:43] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:48] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:53] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:54:59] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:04] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:09] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:14] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:20] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:25] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:30] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:35] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:40] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:45] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
